"Date","heure","co_centenario","no2_centenario","pm10_centenario","co_cordoba","no2_cordoba","pm10_cordoba","co_la_boca","no2_la_boca","pm10_la_boca"
17733,2,0.4,12,8,0.19,5,10,0.32,12,12
17733,3,0.37,11,7,0.17,4,10,0.28,11,12
17733,4,0.34,10,7,0.16,4,10,0.26,12,12
17733,5,0.31,9,8,0.15,4,10,0.26,8,12
17733,6,0.29,9,8,0.14,4,10,0.25,11,12
17733,7,0.27,13,8,0.14,5,11,0.26,12,12
17733,8,0.27,16,8,0.14,7,11,0.28,18,12
17733,9,0.28,17,8,0.15,7,11,0.31,19,12
17733,10,0.28,17,8,0.16,7,11,0.35,20,12
17733,11,0.31,18,8,0.17,7,11,0.4,19,12
17733,12,0.33,16,8,0.18,6,12,0.45,17,13
17733,13,0.36,14,9,0.19,6,12,0.48,15,13
17733,14,0.39,16,9,0.2,6,13,0.5,13,13
17733,15,0.4,13,10,0.2,6,13,0.51,16,14
17733,16,0.43,15,10,0.2,6,14,0.51,15,14
17733,17,0.44,17,10,0.2,7,14,0.51,17,15
17733,18,0.46,22,11,0.19,8,14,0.51,23,15
17733,19,0.51,32,11,0.2,10,14,0.54,32,16
17733,20,0.62,36,12,0.22,10,15,0.62,36,17
17733,21,0.73,35,13,0.23,9,16,0.64,30,18
17733,22,0.82,33,14,0.25,9,16,0.66,28,18
17733,23,0.89,29,14,0.26,7,16,0.68,25,19
17733,24,0.91,23,15,0.26,5,17,0.67,21,20
17734,1,0.92,20,15,0.26,4,17,0.66,20,22
17734,2,0.91,20,15,0.25,4,17,0.64,19,22
17734,3,0.85,16,15,0.23,3,17,0.57,21,23
17734,4,0.73,15,16,0.21,3,17,0.46,20,24
17734,5,0.6,14,16,0.18,3,18,0.4,15,25
17734,6,0.5,12,16,0.16,3,17,0.34,18,25
17734,7,0.43,13,16,0.15,3,17,0.31,20,25
17734,8,0.4,14,16,0.15,5,17,0.31,20,26
17734,9,0.4,17,16,0.16,6,17,0.31,18,26
17734,10,0.4,15,16,0.17,5,17,0.3,17,26
17734,11,0.4,14,16,0.18,4,16,0.31,17,26
17734,12,0.41,13,16,0.18,4,16,0.31,17,26
17734,13,0.42,14,15,0.19,4,15,0.34,19,27
17734,14,0.45,16,15,0.2,4,15,0.37,15,27
17734,15,0.48,16,15,0.19,3,14,0.38,11,26
17734,16,0.49,17,15,0.18,4,13,0.39,16,27
17734,17,0.49,17,15,0.17,4,13,0.41,20,27
17734,18,0.51,21,15,0.17,5,13,0.45,24,28
17734,19,0.56,23,14,0.17,6,13,0.5,24,28
17734,20,0.65,26,14,0.19,9,13,0.57,28,27
17734,21,0.76,27,15,0.21,9,13,0.63,29,27
17734,22,0.82,25,16,0.23,9,14,0.68,22,28
17734,23,0.82,20,16,0.24,7,15,0.68,25,27
17734,24,0.82,21,17,0.25,7,15,0.68,29,27
17735,1,0.82,18,17,0.26,6,15,0.65,25,27
17735,2,0.78,16,17,0.26,6,15,0.6,28,27
17735,3,0.72,14,17,0.25,5,15,0.54,29,26
17735,4,0.61,12,17,0.23,4,15,0.45,21,26
17735,5,0.47,13,17,0.2,4,16,0.35,29,25
17735,6,0.37,16,17,0.18,5,16,0.27,31,25
17735,7,0.35,22,17,0.17,8,16,0.25,18,25
17735,8,0.37,26,17,0.18,9,17,0.26,23,25
17735,9,0.4,29,18,0.2,11,18,0.28,26,25
17735,10,0.45,29,18,0.22,11,19,0.31,25,25
17735,11,0.47,23,19,0.24,11,20,0.31,18,25
17735,12,0.5,NA,20,0.26,10,22,0.3,24,25
17735,13,0.51,NA,20,0.28,9,23,0.3,18,24
17735,14,0.53,NA,20,0.3,9,23,0.29,17,23
17735,15,0.53,14,21,0.32,9,24,0.27,18,23
17735,16,0.49,15,20,0.33,10,25,0.23,17,23
17735,17,0.45,19,20,0.33,10,26,0.18,20,22
17735,18,0.41,20,21,0.33,10,27,0.14,29,22
17735,19,0.42,24,21,0.34,11,27,0.15,38,21
17735,20,0.44,26,20,0.34,10,28,0.17,38,21
17735,21,0.49,29,19,0.35,11,28,0.23,35,20
17735,22,0.55,29,19,0.38,12,28,0.3,38,21
17735,23,0.62,29,19,0.39,12,29,0.38,36,21
17735,24,0.7,30,20,0.4,12,31,0.46,41,23
17736,1,0.96,29,22,0.4,11,32,0.57,44,25
17736,2,1.04,29,23,0.4,11,33,0.68,45,27
17736,3,1.1,27,25,0.39,11,35,0.74,38,29
17736,4,1.14,27,26,0.39,10,36,0.79,42,30
17736,5,1.14,28,28,0.38,11,36,0.81,42,32
17736,6,1.12,29,30,0.38,11,37,0.84,47,34
17736,7,1.15,32,31,0.38,13,38,0.88,46,36
17736,8,1.25,37,33,0.39,16,40,0.9,46,37
17736,9,1.14,38,36,0.41,17,41,0.95,55,39
17736,10,1.16,40,37,0.42,14,42,0.95,51,41
17736,11,1.13,32,38,0.42,13,42,0.89,34,42
17736,12,1.09,20,38,0.42,9,42,0.82,26,43
17736,13,1.04,15,38,0.4,7,42,0.75,24,43
17736,14,1,14,38,0.39,8,42,0.66,28,43
17736,15,0.9,14,37,0.36,8,42,0.57,23,44
17736,16,0.72,19,38,0.34,8,42,0.47,25,44
17736,17,0.56,18,38,0.3,8,41,0.33,26,44
17736,18,0.45,20,37,0.29,9,41,0.24,32,44
17736,19,0.42,25,37,0.29,11,41,0.24,38,44
17736,20,0.42,27,38,0.29,9,41,0.24,39,44
17736,21,0.43,29,38,0.29,8,41,0.25,37,44
17736,22,0.45,27,37,0.28,8,40,0.25,31,43
17736,23,0.45,20,36,0.26,5,39,0.25,27,41
17736,24,0.45,15,34,0.23,5,37,0.24,24,39
17737,1,0.44,13,32,0.22,5,35,0.25,27,38
17737,2,0.43,11,30,0.2,4,34,0.25,27,35
17737,3,0.4,8,28,0.18,3,33,0.24,25,34
17737,4,0.37,6,27,0.16,2,32,0.24,21,33
17737,5,0.33,8,25,0.15,3,31,0.24,18,31
17737,6,0.31,13,24,0.15,4,31,0.25,26,30
17737,7,0.33,23,23,0.16,9,30,0.29,26,28
17737,8,0.37,26,22,0.18,11,29,0.33,33,28
17737,9,0.41,28,20,0.19,10,27,0.34,35,26
17737,10,0.44,28,18,0.21,10,27,0.36,34,24
17737,11,0.47,26,17,0.23,10,26,0.37,28,23
17737,12,0.49,23,17,0.25,9,25,0.39,28,22
17737,13,0.52,24,17,0.28,9,26,0.4,30,23
17737,14,0.54,24,18,0.31,10,25,0.41,27,23
17737,15,0.52,22,18,0.31,8,25,0.41,28,22
17737,16,0.48,19,18,0.31,8,25,0.4,26,22
17737,17,0.46,20,18,0.32,8,25,0.4,26,21
17737,18,0.46,21,18,0.32,9,25,0.4,NA,21
17737,19,0.47,21,18,0.33,9,24,0.42,37,21
17737,20,0.47,20,17,0.33,8,24,0.42,37,21
17737,21,0.48,19,17,0.32,8,23,0.42,39,21
17737,22,0.48,19,17,0.31,7,22,0.41,36,20
17737,23,0.48,19,16,0.31,8,22,0.39,28,20
17737,24,0.48,17,16,0.3,5,22,0.37,17,19
17738,1,0.46,12,16,0.29,5,21,0.35,10,18
17738,2,0.43,9,15,0.27,5,21,0.32,NA,17
17738,3,0.39,7,15,0.25,5,21,0.29,11,17
17738,4,0.36,7,15,0.23,4,20,0.27,5,16
17738,5,0.32,8,14,0.22,4,20,0.25,6,16
17738,6,0.3,7,14,0.2,4,19,0.24,8,15
17738,7,0.28,9,13,0.19,5,19,0.24,15,14
17738,8,0.26,12,12,0.18,8,17,0.24,16,13
17738,9,0.27,14,11,0.19,9,17,0.25,16,12
17738,10,0.28,16,10,0.2,8,16,0.27,16,12
17738,11,0.3,16,9,0.22,9,16,0.28,NA,11
17738,12,0.33,17,8,0.24,8,15,0.29,26,10
17738,13,0.36,19,8,0.26,8,14,NA,NA,10
17738,14,0.4,20,8,0.29,8,14,NA,NA,9
17738,15,0.44,23,7,0.31,8,13,NA,29,9
17738,16,0.48,23,8,0.32,7,13,NA,27,10
17738,17,0.51,23,7,0.33,8,12,NA,22,10
17738,18,0.55,24,8,0.35,7,12,NA,25,10
17738,19,0.58,25,8,0.35,8,12,0.52,20,10
17738,20,0.6,24,8,0.35,8,12,0.52,20,10
17738,21,0.62,23,9,0.36,8,12,0.52,25,10
17738,22,0.63,23,9,0.35,9,12,0.51,26,11
17738,23,0.65,24,10,0.37,10,13,0.5,20,11
17738,24,0.66,22,10,0.38,9,14,0.49,18,11
17739,1,0.65,20,10,0.38,9,14,0.47,15,11
17739,2,0.62,18,11,0.37,6,14,0.44,8,12
17739,3,0.58,13,11,0.34,3,14,0.41,5,12
17739,4,0.55,13,11,0.32,3,15,0.37,6,12
17739,5,0.51,9,11,0.29,3,15,0.33,9,12
17739,6,0.47,9,11,0.26,4,15,0.32,17,13
17739,7,0.43,11,11,0.23,6,16,0.31,29,13
17739,8,0.4,14,11,0.2,10,16,0.3,28,14
17739,9,0.4,18,11,0.19,9,16,0.31,21,14
17739,10,0.42,19,12,0.19,7,17,0.31,20,14
17739,11,0.44,19,12,0.2,8,17,0.33,21,15
17739,12,0.47,20,13,0.22,8,18,0.34,23,15
17739,13,0.5,19,13,0.24,7,18,0.36,21,16
17739,14,0.53,19,13,0.26,8,18,0.37,25,16
17739,15,0.55,19,13,0.27,7,18,0.37,23,16
17739,16,0.56,18,12,0.27,7,18,0.37,23,15
17739,17,0.56,20,12,0.26,7,18,0.37,21,15
17739,18,0.57,22,12,0.27,8,18,0.38,21,16
17739,19,0.57,20,13,0.27,7,18,0.41,28,16
17739,20,0.57,22,13,0.26,7,19,0.42,23,16
17739,21,0.57,23,13,0.25,6,19,0.43,17,16
17739,22,0.57,21,13,0.23,6,19,0.43,16,16
17739,23,0.57,19,13,0.22,5,18,0.43,19,16
17739,24,0.56,18,13,0.2,5,17,0.42,12,16
17740,1,0.54,15,13,0.2,5,17,0.41,9,16
17740,2,0.52,15,13,0.19,5,16,0.4,14,16
17740,3,0.51,14,13,0.19,5,16,0.36,11,16
17740,4,0.48,14,12,0.19,5,16,0.35,9,16
17740,5,0.46,13,12,0.19,5,15,0.34,12,16
17740,6,0.44,12,13,0.2,6,16,0.32,9,15
17740,7,0.43,14,13,0.22,7,16,0.32,18,15
17740,8,0.43,15,13,0.23,8,16,0.34,25,16
17740,9,0.45,18,13,0.25,9,17,0.35,25,15
17740,10,0.47,19,14,0.27,9,17,0.37,31,16
17740,11,0.52,21,14,0.27,6,18,0.4,30,16
17740,12,0.57,22,13,0.28,6,18,0.46,32,16
17740,13,0.61,20,13,0.29,7,17,0.53,31,16
17740,14,0.64,19,13,0.29,6,17,0.59,26,16
17740,15,0.68,17,13,0.29,6,17,0.64,27,17
17740,16,0.71,17,14,0.29,6,18,0.69,24,17
17740,17,0.74,17,13,0.29,6,18,0.75,25,17
17740,18,0.75,18,13,0.28,7,17,0.78,28,17
17740,19,0.73,17,13,0.28,7,17,0.81,28,17
17740,20,0.73,18,12,0.29,7,16,0.81,27,16
17740,21,0.73,18,11,0.29,6,16,0.8,26,16
17740,22,0.75,17,11,0.29,6,16,0.8,24,16
17740,23,0.75,15,11,0.29,6,16,0.8,21,15
17740,24,0.73,14,11,0.29,5,16,0.79,21,16
17741,1,0.71,14,11,0.28,5,16,0.74,16,16
17741,2,0.66,11,11,0.27,4,16,0.67,5,16
17741,3,0.62,8,11,0.25,3,16,0.6,5,16
17741,4,0.57,6,10,0.23,3,16,0.53,6,16
17741,5,0.51,5,10,0.21,2,15,0.45,6,15
17741,6,0.45,5,10,0.19,3,15,0.37,6,15
17741,7,0.41,6,9,0.17,3,14,0.3,8,15
17741,8,0.36,6,9,0.15,3,13,0.22,8,14
17741,9,0.32,6,9,0.13,3,12,0.18,7,13
17741,10,0.31,6,8,0.13,4,11,0.17,6,13
17741,11,0.3,6,8,0.13,3,9,0.17,7,11
17741,12,0.31,7,7,0.13,3,9,0.17,7,11
17741,13,0.32,8,7,0.13,4,9,0.18,9,10
17741,14,0.34,9,7,0.14,4,9,0.19,8,10
17741,15,0.35,9,6,0.14,4,8,0.19,7,9
17741,16,0.36,10,6,0.14,3,7,0.2,10,9
17741,17,0.38,11,6,0.15,4,7,0.21,11,9
17741,18,0.4,13,6,0.15,4,7,0.23,13,9
17741,19,0.42,15,6,0.17,5,7,0.25,17,8
17741,20,0.46,18,6,0.19,7,7,0.31,28,8
17741,21,0.52,20,6,0.21,7,7,0.38,30,9
17741,22,0.59,20,6,0.22,7,8,0.45,28,9
17741,23,0.67,21,7,0.24,7,8,0.52,27,9
17741,24,0.74,21,8,0.27,7,9,0.58,25,10
17742,1,0.79,19,9,0.29,7,9,0.62,23,11
17742,2,0.82,18,10,0.29,6,10,0.64,23,11
17742,3,0.82,17,11,0.29,6,11,0.64,18,12
17742,4,0.8,17,11,0.28,5,11,0.6,13,12
17742,5,0.74,13,12,0.26,5,12,0.53,12,12
17742,6,0.66,14,12,0.24,5,12,0.47,19,13
17742,7,0.6,20,12,0.23,7,12,0.46,27,13
17742,8,0.62,23,13,0.23,9,13,0.46,28,14
17742,9,0.71,26,14,0.26,9,14,0.53,33,16
17742,10,0.77,25,15,0.28,9,15,0.6,33,17
17742,11,0.82,25,16,0.31,10,16,0.63,30,19
17742,12,0.87,25,18,0.33,10,18,0.66,30,20
17742,13,0.93,22,19,0.35,9,20,0.68,23,22
17742,14,0.95,17,19,0.37,7,21,0.67,17,23
17742,15,0.95,17,20,0.37,7,22,0.62,19,24
17742,16,0.88,16,20,0.35,8,23,0.56,17,24
17742,17,0.77,17,21,0.33,7,24,0.44,10,25
17742,18,0.7,17,22,0.31,7,25,0.34,17,26
17742,19,0.67,20,22,0.32,8,26,0.28,18,26
17742,20,0.66,22,22,0.33,8,27,0.26,23,26
17742,21,0.67,25,23,0.35,9,28,0.27,28,26
17742,22,0.69,24,23,0.36,9,29,0.3,27,27
17742,23,0.67,18,23,0.36,7,30,0.28,12,27
17742,24,0.65,14,22,0.35,7,30,0.26,11,27
17743,1,0.61,13,21,0.34,6,30,0.27,9,26
17743,2,0.58,15,21,0.33,5,30,0.27,12,26
17743,3,0.53,15,20,0.3,5,30,0.27,12,26
17743,4,0.47,14,21,0.25,5,30,0.25,12,25
17743,5,0.39,14,21,0.22,5,30,0.22,13,26
17743,6,0.34,17,21,0.21,7,31,0.21,22,26
17743,7,0.35,24,20,0.21,8,31,0.26,30,26
17743,8,0.39,27,20,0.23,11,31,0.33,33,26
17743,9,0.46,27,20,0.27,11,32,0.4,33,26
17743,10,0.54,30,21,0.3,13,33,0.46,35,26
17743,11,0.57,31,21,0.34,12,34,0.49,23,26
17743,12,0.62,26,22,0.38,11,35,0.5,14,26
17743,13,21.83,NA,22,35.1,10,35,25.83,8,26
17743,14,21.88,NA,22,35.09,9,35,25.45,7,25
17743,15,21.58,17,22,35.89,10,36,25.3,8,25
17743,16,21.79,15,22,36.74,9,37,25.35,10,25
17743,17,21.75,19,22,37.53,8,38,25.07,19,25
17743,18,22.33,26,22,38.29,7,38,26.45,36,26
17743,19,22.63,26,23,38.45,8,38,27.92,39,28
17743,20,22.67,26,23,38.71,9,39,29.8,36,30
17743,21,22.42,25,22,38.23,8,38,30.96,30,31
17743,22,22.33,24,22,37.3,7,37,31.13,27,31
17743,23,22.17,18,22,36.82,6,37,31.03,21,31
17743,24,22.42,15,22,36.3,5,36,31.55,13,32
17744,1,22.5,19,23,36.03,5,36,32.08,11,32
17744,2,22.58,15,23,35.93,5,36,32.38,14,32
17744,3,22.54,12,23,35.81,3,36,32.47,15,32
17744,4,22.42,9,22,36.15,5,36,32.97,22,33
17744,5,22.33,10,22,36.19,5,36,33.19,18,33
17744,6,22.38,13,22,36.58,7,37,33.41,21,33
17744,7,22.46,20,22,36.85,9,37,34.14,33,34
17744,8,22.29,22,22,37.06,10,37,35.13,33,35
17744,9,21.92,24,22,36.2,9,36,35.86,33,36
17744,10,21.13,18,21,35.01,8,35,36.55,26,37
17744,11,19.75,13,20,33.37,8,33,36.67,20,37
17744,12,18.5,11,19,32.23,4,32,37.09,18,37
17744,13,0.53,11,18,0.46,6,31,0.38,16,37
17744,14,0.53,11,17,0.46,5,30,0.38,14,38
17744,15,0.51,9,17,0.44,5,29,0.36,14,38
17744,16,0.48,10,17,0.42,6,28,0.34,18,38
17744,17,0.46,12,17,0.43,7,27,0.31,21,38
17744,18,0.45,15,16,0.44,7,26,0.32,32,38
17744,19,0.47,21,16,0.5,10,25,0.36,36,38
17744,20,0.51,23,17,0.57,11,25,0.39,35,37
17744,21,0.54,20,17,0.64,10,25,0.41,32,37
17744,22,0.57,18,17,0.68,10,25,0.43,32,37
17744,23,0.61,19,17,0.72,8,25,0.45,25,37
17744,24,0.61,17,17,0.7,5,25,0.45,19,37
17745,1,0.59,13,17,0.67,5,25,0.44,11,37
17745,2,0.56,11,17,0.64,5,25,0.41,12,37
17745,3,0.52,8,17,0.56,4,25,0.36,10,37
17745,4,0.46,9,17,0.47,2,25,0.32,16,36
17745,5,0.41,9,16,0.41,3,24,0.28,19,36
17745,6,0.38,13,16,0.38,5,24,0.28,27,37
17745,7,0.37,18,16,0.37,6,23,0.35,38,37
17745,8,0.48,24,17,0.52,15,23,0.54,39,38
17745,9,0.65,28,18,0.68,18,25,0.81,46,40
17745,10,0.8,31,20,0.85,18,26,0.93,44,42
17745,11,0.86,24,22,0.92,10,27,0.95,27,42
17745,12,0.88,14,22,0.97,6,27,0.96,20,41
17745,13,0.9,11,22,1.05,9,28,0.96,15,40
17745,14,0.9,9,22,1.1,NA,28,0.94,19,40
17745,15,0.88,12,22,1.13,10,29,0.87,20,39
17745,16,0.74,11,22,1.05,9,29,0.68,20,39
17745,17,0.57,12,22,0.92,8,29,0.44,20,39
17745,18,0.44,12,22,0.79,8,29,0.36,24,38
17745,19,0.4,17,21,0.81,10,29,0.38,28,37
17745,20,0.41,18,21,0.82,9,29,0.41,25,36
17745,21,0.43,19,20,0.82,10,29,0.44,22,35
17745,22,0.45,18,20,0.81,9,29,0.44,20,34
17745,23,0.45,15,20,0.78,7,29,0.43,17,34
17745,24,0.46,13,20,0.75,8,29,0.43,21,34
17746,1,0.46,10,20,0.71,6,29,0.41,11,34
17746,2,0.46,9,20,0.68,5,29,0.38,9,34
17746,3,0.45,7,20,0.61,5,28,0.34,9,34
17746,4,0.42,6,20,0.56,4,28,0.32,10,34
17746,5,0.38,6,20,0.5,3,28,0.29,10,33
17746,6,0.34,8,20,0.47,5,28,0.29,12,33
17746,7,0.33,10,19,0.46,7,28,0.3,22,31
17746,8,0.33,12,18,0.47,9,27,0.31,24,29
17746,9,0.34,13,17,0.5,9,26,0.33,27,26
17746,10,0.35,15,15,0.52,9,24,0.37,38,23
17746,11,0.38,18,14,0.57,10,23,0.39,21,22
17746,12,0.41,18,14,0.66,10,23,0.41,17,22
17746,13,0.46,17,13,0.74,10,22,0.43,25,22
17746,14,0.5,16,14,0.81,8,22,0.45,20,22
17746,15,0.53,18,14,0.88,9,21,0.45,16,22
17746,16,0.55,18,15,0.94,9,21,0.46,16,22
17746,17,0.58,20,15,1.03,12,21,0.45,20,22
17746,18,0.62,24,15,1.15,14,22,0.43,31,21
17746,19,0.7,26,16,1.28,14,23,0.47,34,22
17746,20,0.82,24,18,1.38,14,24,0.59,37,23
17746,21,0.9,24,20,1.44,13,26,0.69,38,26
17746,22,0.95,20,21,1.47,11,28,0.72,25,27
17746,23,0.99,18,22,1.48,10,30,0.78,27,28
17746,24,1.04,17,24,1.45,10,32,0.81,23,29
17747,1,1.02,14,24,1.34,8,32,0.8,10,30
17747,2,0.98,13,24,1.2,7,33,0.79,13,30
17747,3,0.88,13,24,1.03,7,33,0.74,15,31
17747,4,0.74,10,25,0.85,6,34,0.6,13,31
17747,5,0.62,8,25,0.72,5,34,0.48,12,31
17747,6,0.53,8,25,0.61,5,35,0.44,8,31
17747,7,0.46,10,26,0.53,6,35,0.38,10,32
17747,8,0.39,11,26,0.48,6,35,0.33,12,31
17747,9,0.38,12,25,0.49,8,35,0.33,14,31
17747,10,0.39,13,26,0.55,10,35,0.34,15,31
17747,11,0.42,14,25,0.61,10,35,0.34,12,30
17747,12,0.44,14,25,0.68,10,35,0.35,12,30
17747,13,0.47,14,25,0.74,8,34,0.35,7,29
17747,14,0.51,14,24,0.79,8,34,0.35,8,29
17747,15,0.53,12,24,0.82,8,34,0.34,7,29
17747,16,0.54,11,24,0.85,8,34,0.33,8,29
17747,17,0.54,13,24,0.89,10,34,0.32,10,29
17747,18,0.56,17,24,0.89,11,34,0.34,33,29
17747,19,0.59,20,24,0.92,11,34,0.42,36,30
17747,20,0.68,24,24,0.97,13,33,0.5,37,30
17747,21,0.78,23,23,1.07,13,32,0.61,35,28
17747,22,0.87,21,23,1.16,11,32,0.71,31,28
17747,23,1,20,22,1.28,12,31,0.86,32,29
17747,24,1.15,20,23,1.4,11,30,1.05,31,29
17748,1,1.31,21,23,1.44,11,30,1.25,32,30
17748,2,1.45,20,25,1.5,11,32,1.41,34,32
17748,3,1.5,18,27,1.52,10,34,1.48,33,35
17748,4,1.49,17,28,1.48,10,35,1.54,30,36
17748,5,1.45,17,29,1.38,9,35,1.57,31,38
17748,6,1.38,19,29,1.26,9,35,1.52,33,39
17748,7,1.27,20,30,1.13,10,35,1.44,35,39
17748,8,1.17,20,30,1.07,11,35,1.36,35,40
17748,9,1.05,22,31,1.02,10,35,1.28,36,42
17748,10,0.92,20,31,0.95,8,35,1.13,29,42
17748,11,0.83,18,31,0.88,7,35,1.02,27,42
17748,12,0.74,12,31,0.81,6,34,0.87,20,43
17748,13,0.68,11,31,0.76,6,35,0.74,19,44
17748,14,0.65,12,32,0.72,5,35,0.68,21,44
17748,15,0.64,12,32,0.67,4,34,0.61,18,45
17748,16,0.59,13,32,0.56,7,34,0.51,18,45
17748,17,0.57,18,32,0.5,9,34,0.41,23,46
17748,18,0.57,19,32,0.44,9,34,0.38,30,46
17748,19,0.6,24,31,0.43,7,33,0.39,35,46
17748,20,0.66,26,30,0.45,9,31,0.44,35,45
17748,21,0.72,26,29,0.47,8,30,0.47,30,46
17748,22,0.75,22,28,0.47,6,29,0.49,30,45
17748,23,0.77,22,27,0.49,7,27,0.5,32,44
17748,24,0.79,22,26,0.49,7,26,0.5,34,43
17749,1,0.78,18,26,0.5,7,25,0.51,34,42
17749,2,0.74,14,24,0.49,5,23,0.48,16,40
17749,3,0.68,11,22,0.46,4,20,0.43,11,37
17749,4,0.61,11,20,0.42,3,19,0.37,9,36
17749,5,0.53,10,19,0.39,3,18,0.33,11,34
17749,6,0.48,13,19,0.39,4,18,0.32,21,33
17749,7,0.45,21,19,0.4,7,18,0.36,31,34
17749,8,0.49,25,19,0.43,8,18,0.44,37,34
17749,9,0.59,25,19,0.47,9,17,0.49,36,35
17749,10,0.65,22,19,0.52,8,17,0.54,37,36
17749,11,0.69,20,20,0.57,6,17,0.58,35,38
17749,12,0.73,17,20,0.6,6,18,0.61,31,40
17749,13,0.76,15,20,0.64,5,19,0.63,30,42
17749,14,0.78,15,21,0.68,6,19,0.63,21,43
17749,15,0.78,15,20,0.69,9,20,0.61,23,44
17749,16,0.72,15,20,0.68,7,21,0.54,20,44
17749,17,0.63,18,20,0.66,9,23,0.49,26,45
17749,18,0.6,23,21,0.64,8,24,0.46,35,46
17749,19,0.61,26,21,0.64,8,25,0.5,41,46
17749,20,0.62,22,21,0.66,9,26,0.51,34,46
17749,21,0.63,18,21,0.67,6,27,0.5,16,46
17749,22,0.63,15,21,0.68,6,27,0.49,12,45
17749,23,0.62,14,21,0.67,6,27,0.47,12,45
17749,24,0.62,13,20,0.66,6,28,0.47,9,45
17750,1,0.59,9,19,0.63,3,28,0.45,6,45
17750,2,0.55,7,19,0.59,4,28,0.4,6,44
17750,3,0.49,6,19,0.53,4,28,0.31,6,44
17750,4,0.44,5,19,0.47,2,28,0.27,5,43
17750,5,0.39,5,19,0.42,2,28,0.25,7,43
17750,6,0.37,8,18,0.37,2,28,0.25,11,43
17750,7,0.35,11,18,0.35,3,27,0.26,16,42
17750,8,0.36,14,18,0.36,5,27,0.26,15,41
17750,9,0.4,16,17,0.38,5,27,0.28,18,40
17750,10,0.43,14,16,0.41,4,27,0.3,18,39
17750,11,0.46,14,16,0.43,4,28,0.33,18,39
17750,12,0.5,15,16,0.45,4,27,0.36,18,38
17750,13,0.54,17,16,0.49,7,28,0.39,22,37
17750,14,0.57,14,16,0.54,8,28,0.41,21,36
17750,15,0.59,16,16,0.54,7,28,0.43,26,36
17750,16,0.6,19,17,0.54,6,28,0.45,27,37
17750,17,0.6,23,17,0.58,8,28,0.46,26,37
17750,18,0.63,28,18,0.66,9,28,0.51,37,38
17750,19,0.68,28,19,0.75,9,27,0.55,34,38
17750,20,0.77,27,21,0.8,9,27,0.64,36,38
17750,21,0.8,22,21,0.83,9,28,0.66,29,39
17750,22,0.81,18,21,0.79,6,28,0.66,20,39
17750,23,0.82,17,21,0.77,6,29,0.64,17,40
17750,24,0.81,18,21,0.75,4,28,0.63,25,40
17751,1,0.79,18,21,0.71,4,28,0.62,23,40
17751,2,0.76,18,22,0.64,5,28,0.6,26,41
17751,3,0.68,5,23,0.53,2,29,0.55,11,42
17751,4,0.56,5,23,0.47,2,29,0.45,17,43
17751,5,0.49,6,23,0.43,3,29,0.43,23,43
17751,6,0.47,10,22,0.44,4,30,0.45,22,42
17751,7,0.47,13,22,0.47,4,30,0.49,24,42
17751,8,0.48,12,22,0.49,4,29,0.54,20,41
17751,9,0.52,15,22,0.5,5,29,0.6,26,41
17751,10,0.55,14,22,0.52,5,29,0.61,22,40
17751,11,0.58,13,22,0.55,4,28,0.63,19,38
17751,12,0.62,13,21,0.58,4,27,0.68,22,37
17751,13,0.67,13,21,0.59,4,27,0.7,24,37
17751,14,NA,NA,21,0.61,4,26,0.71,18,37
17751,15,NA,NA,21,0.65,5,25,0.69,19,37
17751,16,NA,15,20,0.72,6,23,0.67,15,37
17751,17,NA,12,19,0.77,5,22,0.6,13,36
17751,18,NA,12,17,0.84,7,21,0.55,19,33
17751,19,NA,13,15,0.88,6,20,0.51,9,31
17751,20,0.5,14,14,0.9,5,20,0.45,9,29
17751,21,0.47,12,13,0.95,7,18,0.39,7,26
17751,22,0.44,10,12,0.98,6,17,0.33,6,25
17751,23,0.4,9,11,0.97,5,16,0.28,7,24
17751,24,0.35,7,11,0.91,4,16,0.23,6,23
17752,1,0.3,5,11,0.82,4,16,0.2,4,22
17752,2,0.25,4,10,0.72,3,16,0.18,4,21
17752,3,0.22,3,9,0.67,4,14,0.17,6,18
17752,4,0.18,3,9,0.64,4,14,0.16,5,18
17752,5,0.16,4,9,0.56,4,14,0.16,5,18
17752,6,0.14,6,9,0.51,5,14,0.16,6,18
17752,7,0.14,12,9,0.47,7,14,0.16,7,18
17752,8,0.16,18,9,0.51,11,15,0.18,11,18
17752,9,0.21,22,10,0.56,13,16,0.19,10,17
17752,10,0.25,22,10,0.61,12,17,0.2,8,17
17752,11,0.28,16,10,0.65,12,19,0.21,8,18
17752,12,0.31,18,11,0.7,10,22,0.22,NA,17
17752,13,0.34,16,11,0.77,9,23,0.23,NA,16
17752,14,0.37,15,11,0.85,10,24,NA,3,15
17752,15,0.38,16,11,0.9,9,25,NA,3,13
17752,16,0.38,16,11,0.92,10,26,NA,6,10
17752,17,0.37,19,12,0.95,12,26,NA,8,8
17752,18,0.39,21,12,1.01,12,27,NA,14,NA
17752,19,0.42,22,13,1.12,14,28,NA,18,NA
17752,20,0.44,22,13,1.19,13,29,NA,18,NA
17752,21,0.45,20,13,1.18,10,30,NA,21,NA
17752,22,0.46,19,14,1.15,10,31,NA,20,NA
17752,23,0.45,17,14,1.12,9,31,NA,19,NA
17752,24,0.44,13,15,1.07,8,32,NA,17,NA
17753,1,0.41,9,15,1.01,6,33,NA,17,NA
